NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
გადაღებ,2,7,132,გადაგებ,264,False
<საქონე,2,7,132,<საkონე,264,False
<ნიადაგ,2,7,132,<ნიადაგ,264,False
მკვრივე,2,7,132,მkვრივე,264,False
<საფუძვ,2,7,132,<საpუძვ,264,False
<დიალექ,2,7,131,<დიალეk,262,False
ანაპირო,2,7,131,ანაpირო,262,False
<წმინდა,2,7,131,<cმინდა,262,False
ჟურნალი,2,7,131,jურნალი,262,False
აკრული>,2,7,131,აkრული>,262,False
მცხოვრე,2,7,131,მcხოვრე,262,False
საწყისი,2,7,131,საcყისი,262,False
<არათან,2,7,131,<არაtან,262,False
სტრაცია,3,7,87,სtრაcია,261,False
დრეკილე,3,7,87,დრეkილე,261,False
<ჭანჭიკ,3,7,87,<ჭანჭიk,261,False
<სპირალ,3,7,87,<სpირალ,261,False
იპლომატ,3,7,87,იpლომაt,261,False
არცხვინ,3,7,87,არcხვინ,261,False
უცმაცებ,3,7,87,უcმაcებ,261,False
ქუცმაცე,3,7,87,kუcმაcე,261,False
ინფექცი,3,7,87,ინpეkcი,261,False
ნაციური,3,7,87,ნაcიური,261,False
ოკიდება,3,7,87,ოkიდება,261,False
ეთქმულე,3,7,87,ეtkმულე,261,False
გისტრალ,3,7,87,გისtრალ,261,False
სარტყელ,3,7,87,სარtყელ,261,False
<ასტრონ,3,7,87,<ასtრონ,261,False
მოკვეთა,3,7,87,მოkვეtა,261,False
ოკვეთა>,3,7,87,ოkვეtა>,261,False
აცილებს,4,7,65,აcილებს,260,False
ალაგებს,4,7,65,ალაგებს,260,False
ნაღვლია,2,7,130,ნაგვლია,260,False
რკოლება,2,7,130,რkოლება,260,False
<ატმოსფ,2,7,130,<აtმოსp,260,False
დაპირულ,2,7,130,დაpირულ,260,False
ედაპირუ,2,7,130,ედაpირუ,260,False
ოთერმულ,3,7,86,ოtერმულ,258,False
პარატი>,3,7,86,pარაtი>,258,False
<განხორ,3,7,86,<განხორ,258,False
ათარიღე,3,7,86,აtარიგე,258,False
<კეთილმ,3,7,86,<kეtილმ,258,False
კეცილი>,3,7,86,kეcილი>,258,False
ფარებს>,3,7,86,pარებს>,258,False
ცვიფრებ,3,7,86,cვიpრებ,258,False
რტიანი>,3,7,86,რtიანი>,258,True
<მოუქნე,3,7,86,<მოუkნე,258,False
მოუქნელ,3,7,86,მოუkნელ,258,False
<მხატვრ,3,7,86,<მხაtვრ,258,False
<ალბათო,3,7,86,<ალბაtო,258,False
ალბათობ,3,7,86,ალბაtობ,258,False
<გორგოლ,3,7,86,<გორგოლ,258,False
<ქარიშხ,3,7,86,<kარიშხ,258,False
<გენერა,2,7,129,<გენერა,258,False
აზბესტი,2,7,129,აზბესtი,258,False
ორთქლის,2,7,129,ორtkლის,258,False
<დაფარა,2,7,129,<დაpარა,258,False
აღვლიან,2,7,129,აგვლიან,258,False
დამცველ,2,7,129,დამcველ,258,False
თანამიმ,2,7,129,tანამიმ,258,False
გვერდულ,2,7,129,გვერდულ,258,False
ემტერებ,4,7,64,ემtერებ,256,False
ტრირება,2,7,128,tრირება,256,False
ეგენერა,2,7,128,ეგენერა,256,False
<დამოკი,2,7,128,<დამოkი,256,False
დებითი>,2,7,128,დებიtი>,256,False
წყვეტს>,2,7,128,cყვეtს>,256,False
გადასატ,2,7,128,გადასაt,256,False
<მცხოვრ,2,7,128,<მcხოვრ,256,False
საფეთქე,3,7,85,საpეtkე,255,False
ოფილებე,3,7,85,ოpილებე,255,False
<მაქსიმ,3,7,85,<მაkსიმ,255,False
ოკლება>,3,7,85,ოkლება>,255,False
<ქალწულ,3,7,85,<kალcულ,255,False
ართლიან,3,7,85,არtლიან,255,False
ფანტვა>,3,7,85,pანtვა>,255,False
<დამრგვ,3,7,85,<დამრგვ,255,False
იზგიზებ,3,7,85,იზგიზებ,255,False
გიზგიზე,3,7,85,გიზგიზე,255,False
ატეგორი,3,7,85,აtეგორი,255,False
<გარეგნ,3,7,85,<გარეგნ,255,False
კატეგორ,3,7,85,kაtეგორ,255,False
<კატეგო,3,7,85,<kაtეგო,255,False
აანგარი,2,7,127,აანგარი,254,False
ანგები>,2,7,127,ანგები>,254,False
<შეწუხე,2,7,127,<შეcუხე,254,False
შეწუხებ,2,7,127,შეcუხებ,254,False
დარღვევ,2,7,127,დარგვევ,254,False
ანქანებ,2,7,127,ანkანებ,254,False
ოწვევა>,2,7,127,ოcვევა>,254,False
ზიოლოგი,4,7,63,ზიოლოგი,252,False
ბუგავს>,4,7,63,ბუგავს>,252,False
რღვევი>,3,7,84,რგვევი>,252,False
სიმტკიც,3,7,84,სიმtkიc,252,False
<გადარე,3,7,84,<გადარე,252,False
როთმოძღ,3,7,84,როtმოძგ,252,False
ოთმოძღვ,3,7,84,ოtმოძგვ,252,False
მითითებ,3,7,84,მიtიtებ,252,False
<მითითე,3,7,84,<მიtიtე,252,False
ხუროთმო,3,7,84,ხუროtმო,252,False
უროთმოძ,3,7,84,უროtმოძ,252,False
ბღაუჭებ,3,7,84,ბგაუჭებ,252,False
<პრეტენ,3,7,84,<pრეtენ,252,False
ნაწილაკ,3,7,84,ნაcილაk,252,False
აკადემი,3,7,84,აkადემი,252,False
<სატრან,3,7,84,<საtრან,252,False
სატრანს,3,7,84,საtრანს,252,False
<პატიოს,3,7,84,<pაtიოს,252,False
ქმულება,3,7,84,kმულება,252,False
საფრები,3,7,84,საpრები,252,False
<უკვდავ,3,7,84,<უkვდავ,252,False
<ანალოგ,3,7,84,<ანალოგ,252,False
რმატიულ,3,7,84,რმაtიულ,252,False
ორმატიუ,3,7,84,ორმაtიუ,252,False
<აშკარა,2,7,126,<აშkარა,252,False
<დაცინვ,2,7,126,<დაcინვ,252,False
<ძირითა,2,7,126,<ძირიtა,252,False
მოწვევა,2,7,126,მოcვევა,252,False
პირული>,2,7,126,pირული>,252,False
<პოლარი,2,7,126,<pოლარი,252,False
არღვევა,2,7,125,არგვევა,250,False
<ჯარისკ,2,7,125,<jარისk,250,False
ჯარისკა,2,7,125,jარისkა,250,False
გზნებულ,2,7,125,გზნებულ,250,False
ნალექი>,3,7,83,ნალეkი>,249,False
<არაკეთ,3,7,83,<არაkეt,249,False
არაკეთი,3,7,83,არაkეtი,249,False
რაკეთილ,3,7,83,რაkეtილ,249,False
შემადგე,3,7,83,შემადგე,249,False
ემადგენ,3,7,83,ემადგენ,249,False
<თანმიმ,3,7,83,<tანმიმ,249,False
გამოსაწ,3,7,83,გამოსაc,249,False
<თვითმა,2,7,124,<tვიtმა,248,False
ევოლუცი,2,7,124,ევოლუcი,248,False
ნატრიუმ,2,7,124,ნაtრიუმ,248,False
<ნატრიუ,2,7,124,<ნაtრიუ,248,False
<დაკლებ,2,7,124,<დაkლებ,248,False
ნგრძლივ,2,7,124,ნგრძლივ,248,False
ანგრძლი,2,7,124,ანგრძლი,248,False
დაღება>,2,7,124,დაგება>,248,False
აადგილე,2,7,124,აადგილე,248,False
ერთებულ,2,7,124,ერtებულ,248,False
აგზნება,3,7,82,აგზნება,246,False
ანგული>,3,7,82,ანგული>,246,False
<დეფორმ,3,7,82,<დეpორმ,246,False
ლშეკრულ,3,7,82,ლშეkრულ,246,False
<ტრანზი,3,7,82,<tრანზი,246,False
აცემები,3,7,82,აcემები,246,False
<ფირფიტ,3,7,82,<pირpიt,246,False
<მკურნა,3,7,82,<მkურნა,246,False
თმოქმედ,3,7,82,tმოkმედ,246,False
ბურძგნი,3,7,82,ბურძგნი,246,False
<პუნქტი,3,7,82,<pუნktი,246,False
აკრიტიკ,3,7,82,აkრიtიk,246,False
მტვრევა,2,7,123,მtვრევა,246,False
ნაწევრე,2,7,123,ნაcევრე,246,False
აწევრებ,2,7,123,აcევრებ,246,False
ავიწყებ,2,7,123,ავიcყებ,246,False
ალიზატო,2,7,123,ალიზაtო,246,False
<შეცვლა,2,7,123,<შეcვლა,246,False
აქრობა>,2,7,123,აkრობა>,246,False
მორთვა>,2,7,123,მორtვა>,246,False
<ატარებ,2,7,123,<აtარებ,246,False
<გვერდუ,2,7,123,<გვერდუ,246,False
<გადასვ,2,7,123,<გადასვ,246,False
<დათრგუ,4,7,61,<დაtრგუ,244,False
დათრგუნ,4,7,61,დაtრგუნ,244,False
წკრივებ,2,7,122,ckრივებ,244,False
მწკრივე,2,7,122,მckრივე,244,False
ჟღავნებ,2,7,122,jგავნებ,244,False
მჟღავნე,2,7,122,მjგავნე,244,False
რაგება>,2,7,122,რაგება>,244,False
<გათანა,2,7,122,<გაtანა,244,False
შეწყვეტ,2,7,122,შეcყვეt,244,False
<შეწყვე,2,7,122,<შეcყვე,244,False
უმაღლეს,2,7,122,უმაგლეს,244,False
<უმაღლე,2,7,122,<უმაგლე,244,False
<წესრიგ,3,7,81,<cესრიგ,243,False
მწყნარე,3,7,81,მcყნარე,243,False
აშფოთებ,3,7,81,აშpოtებ,243,False
მწყალობ,3,7,81,მcყალობ,243,False
ხელშეკრ,3,7,81,ხელშეkრ,243,False
ელშეკრუ,3,7,81,ელშეkრუ,243,False
როდუქტი,3,7,81,როდუktი,243,False
ასწორა>,3,7,81,ასcორა>,243,False
აკვეთილ,3,7,81,აkვეtილ,243,False
გაუბედა,3,7,81,გაუბედა,243,False
ასაბუთე,3,7,81,ასაბუtე,243,False
ნამიკა>,3,7,81,ნამიkა>,243,False
მკვრელი,3,7,81,მkვრელი,243,False
ადსორბც,3,7,81,ადსორბc,243,False
დსორბცი,3,7,81,დსორბcი,243,False
დამრგვა,3,7,81,დამრგვა,243,False
იქრებულ,3,7,81,იkრებულ,243,False
ფიქრებუ,3,7,81,pიkრებუ,243,False
მავთული,3,7,81,მავtული,243,False
ცვლები>,3,7,81,cვლები>,243,False
მატიული,3,7,81,მაtიული,243,False
ნორმატი,3,7,81,ნორმაtი,243,False
გამძლე>,2,7,121,გამძლე>,242,False
კლასიფი,2,7,121,kლასიpი,242,False
<სანაპი,2,7,121,<სანაpი,242,False
ტკივილი,2,7,121,tkივილი,242,False
ნქანები,2,7,121,ნkანები,242,False
აწყისი>,2,7,121,აcყისი>,242,False
წყინვალ,2,7,121,cყინვალ,242,False
ემსუბუქ,2,7,121,ემსუბუk,242,False
დაემტერ,4,7,60,დაემtერ,240,False
<კრიტიკ,3,7,80,<kრიtიk,240,False
<გადაბმ,3,7,80,<გადაბმ,240,False
